id	logFC	P.Value	adj.P.Val
LHFP	1.1420969863417998	4.643166972547373e-10	4.33631419870946e-08
LMBRD2	-0.6575075258905692	4.73379271952552e-10	4.3673893324590424e-08
FLRT2	1.0869728539617078	4.84434936801996e-10	4.4279414648965425e-08
C5orf51	-0.6419118699591433	4.878818653397789e-10	4.43585289629564e-08
GNG2	0.9461680561499684	5.002407892491811e-10	4.5005956662083395e-08
TYROBP	1.8410749771751256	4.997375092088647e-10	4.5005956662083395e-08
NTM	2.47699170249329	5.058745110113426e-10	4.527576873551517e-08
ANXA2	1.287498856112423	5.281015745749811e-10	4.684049432631156e-08
SELPLG	1.702939427492602	5.429923098982787e-10	4.77148674237314e-08
VASH1	1.1988861074287271	5.442338230360425e-10	4.77148674237314e-08
DPP6	-1.9506130504278518	5.510900250773277e-10	4.80707156899939e-08
C10orf128	1.8489121144683827	5.653719458015156e-10	4.8820861892729875e-08
PTHLH	-2.339313242317079	5.637535325280662e-10	4.8820861892729875e-08
ENPP4	-0.8559533841921052	5.717977409421189e-10	4.9128861901746857e-08
CASP8	0.6380990130671051	6.118621197693309e-10	5.1794279143429465e-08
LOXL1	1.4118021886938816	6.190690722369761e-10	5.1855326018956195e-08
ZNF532	0.6676243589121444	6.195984781559309e-10	5.1855326018956195e-08
GAS7	1.5097093145755789	6.216362406834832e-10	5.1855326018956195e-08
MAP4K4	0.6672691135873468	6.306457702414358e-10	5.2231027490122795e-08
MGP	1.6683808162240243	6.352586560425782e-10	5.2231027490122795e-08
PDE10A	-0.8891328029369472	6.339559827956884e-10	5.2231027490122795e-08
TPD52	-0.6263840340738387	6.585402446087603e-10	5.363201688794757e-08
DOK1	0.9762711212071107	6.755736975299827e-10	5.47597095205435e-08
SHC1	0.6405731543528894	6.794755167128073e-10	5.481740506663324e-08
NR4A2	-4.08026182047306	6.947571857094912e-10	5.5788352706691105e-08
MPZL1	0.6607246414203658	7.141404215624808e-10	5.707808839130079e-08
FRMD3	-0.9778548673659166	7.194023287466005e-10	5.723245193139622e-08
NCKAP1L	1.865484465877099	7.344368295818514e-10	5.815927409923748e-08
GZMA	1.853536344736626	7.566552023530142e-10	5.937152053531596e-08
TOX3	-0.8910223017255916	7.69033482638765e-10	6.006850620756607e-08
RAC2	2.046971585414793	7.885418960706589e-10	6.120565817986822e-08
TMEM229B	0.9532745598675803	7.907155560946663e-10	6.120565817986822e-08
SMARCD3	0.8840931219260977	7.970358600355421e-10	6.141822519664016e-08
KBTBD11	-0.620539682813142	8.03128977463483e-10	6.161146584255577e-08
SLF1	-0.7441838685520814	8.076196144560155e-10	6.168060202138742e-08
C1orf216	0.8419513310459958	8.187244209225519e-10	6.225203738554483e-08
GOLIM4	-0.804757855414028	8.32701180808472e-10	6.288772610269982e-08
NEBL	-1.0650711173817644	8.531404071280204e-10	6.292002041239443e-08
EGF	-2.42173399984825	8.506742165899095e-10	6.292002041239443e-08
ARHGAP22	1.5972779940553465	8.422810592526078e-10	6.292002041239443e-08
MARCH1	1.2278112783589474	8.521752558947504e-10	6.292002041239443e-08
FGD2	1.9106291875786887	8.641388433208375e-10	6.320512317701517e-08
CARD11	2.1320171905158842	8.680405650474615e-10	6.320512317701517e-08
MPP5	-0.7721438742989175	8.726958624734131e-10	6.327597342085709e-08
IFITM2	1.1665766356542235	8.786413066932867e-10	6.33219747777351e-08
HSPA4L	-1.0058796947129043	8.807001845832572e-10	6.33219747777351e-08
CAD	0.7089566474196349	9.043603418011484e-10	6.421705832029312e-08
LOC101927557	-1.2181081241908451	9.043590961051847e-10	6.421705832029312e-08
DOCK2	1.9542947096571783	9.093368849203729e-10	6.430471205955427e-08
CD247	1.8934358183385145	9.442907314005136e-10	6.623139562606703e-08
DEF6	1.8544139944459257	9.488261642101377e-10	6.627897888531303e-08
CTSS	1.7443094824584051	9.59846000917262e-10	6.67773023472155e-08
KNG1	-1.495991615391306	9.84339687607782e-10	6.793129795924548e-08
MSMO1	-1.125024496912367	9.958058321855193e-10	6.844770968110386e-08
BBOF1	-0.8780848644258565	1.0165376082367832e-09	6.904419865589283e-08
PARVG	1.861840534486367	1.0151459975379553e-09	6.904419865589283e-08
ATL2	-0.6863273963385517	1.0329800226680034e-09	6.988475869892508e-08
TP53	0.747593438173709	1.044245372599439e-09	7.012346347883887e-08
PLCB2	1.8387171681965402	1.0446698469845642e-09	7.012346347883887e-08
TSPAN7	-0.8454693277905925	1.0587979611588615e-09	7.079526912277773e-08
DPP4	-1.34146118852094	1.0704232310526872e-09	7.129516590081154e-08
PFN1	0.835427506017778	1.133561947891211e-09	7.463267629334317e-08
DIP2C	-0.6446010097364887	1.132570595625205e-09	7.463267629334317e-08
RBPMS2	-1.1710088407207042	1.1438163419218767e-09	7.502038175414325e-08
IMPG2	0.7686829745990149	1.1867097107083872e-09	7.724401389701866e-08
LPAR1	1.3880212973385628	1.1935987679743705e-09	7.739924992027012e-08
KCTD17	1.1655527598431785	1.198387164651446e-09	7.74109558270496e-08
LOC100129316	-1.8631268217531556	1.2027889435417971e-09	7.74109558270496e-08
NEDD4L	-0.616927873381865	1.2160480050458937e-09	7.768241233720683e-08
SLC46A3	-0.858934651100757	1.224536140595407e-09	7.793492237033879e-08
CYBB	1.6028470652262676	1.2461868700543724e-09	7.898879353349263e-08
PEA15	0.7354369742446689	1.2502881658001626e-09	7.898879353349263e-08
CD3E	2.1425080421955247	1.2560524744647945e-09	7.90622920190587e-08
EPB41L3	-0.9661477951288546	1.2788040248529213e-09	7.990897586571854e-08
TMEM173	0.9084726689995168	1.297099498816e-09	8.072232593748832e-08
SYDE2	-0.6681729289631217	1.3059128614188637e-09	8.072232593748832e-08
ARL11	1.8493375184893086	1.3191897544039859e-09	8.11796008706528e-08
LIX1	1.9483941235106395	1.3227588596242309e-09	8.11796008706528e-08
LAMA4	1.2735704295351908	1.3334186195863317e-09	8.125342396798412e-08
RIMS3	0.8203810996460756	1.3317335795159227e-09	8.125342396798412e-08
PLXNA4	1.5541822254445332	1.344270749947899e-09	8.162525995443355e-08
ITPRIPL2	0.8746660801453991	1.3610505315757938e-09	8.235314202323395e-08
SPON1	1.4648495602575853	1.3803304455958277e-09	8.29356586612542e-08
GYPC	1.294503041673197	1.3764695743382276e-09	8.29356586612542e-08
LINC01140	1.127197611141015	1.3909348752562504e-09	8.311117438344209e-08
BEST1	1.3399527604855663	1.3929247103370183e-09	8.311117438344209e-08
PXDN	1.3607398669855524	1.400993321930651e-09	8.312580214350699e-08
HAS2	2.6128157958428604	1.4028446590792032e-09	8.312580214350699e-08
S100A6	1.2656759865734397	1.4143271359791024e-09	8.351820448338453e-08
ST3GAL2	0.7622373377553942	1.4401538844282849e-09	8.446281348128207e-08
LAMC1	0.6316194764978498	1.4874699680551171e-09	8.66463862069801e-08
TSPAN15	0.8982466044354815	1.5349175771046676e-09	8.89978770570043e-08
LINC00645	-1.6393780020831823	1.5485547742111431e-09	8.89978770570043e-08
TIMP1	2.220257860453547	1.540756492758148e-09	8.89978770570043e-08
C1QA	1.9286873118710854	1.5775827828378797e-09	9.006372936972135e-08
