id	logFC	P.Value	adj.P.Val
FGFRL1	-0.749967909662761	3.263662281904367e-06	2.1933035843662356e-05
CCL28	1.0548135347177512	3.278056249936508e-06	2.202115660629748e-05
CCDC85B	0.8455737593283228	3.2853580750397673e-06	2.206158388490948e-05
CAPN7	-0.2793221842964826	3.2887198091107404e-06	2.2075531718655845e-05
APOH	-2.429938590200792	3.336360322680305e-06	2.2386573910557734e-05
RAB8A	0.3068012679648895	3.3422705218719512e-06	2.2417477223984233e-05
FAM105A	0.474235736397997	3.3486024519829403e-06	2.244652982345994e-05
CCR6	1.1949423324498332	3.3492145290590832e-06	2.244652982345994e-05
ANKRD26	-0.7565257996940904	3.3626012349589415e-06	2.252746184075417e-05
ACAP1	0.8848283276368782	3.3654344804155443e-06	2.253765631779451e-05
ATP7A	-0.23629330758839373	3.36836916852272e-06	2.2548521929058988e-05
GAB1	-0.3400709061245948	3.373223630515373e-06	2.256343902949637e-05
IGSF10	1.1512597496300128	3.372540740716589e-06	2.256343902949637e-05
PCOLCE	1.1183823332825185	3.3809720078610387e-06	2.259767521706888e-05
LOC100506474	-0.9448834169902769	3.379794460735538e-06	2.259767521706888e-05
C1QB	1.7411580103546065	3.4072854463455703e-06	2.276469405521084e-05
TRAPPC1	0.4527380893422297	3.411645613678139e-06	2.278496627494953e-05
EEA1	-0.6512203309273819	3.417897514025331e-06	2.281785193512482e-05
SPI1	1.1162654331539326	3.4260636090475945e-06	2.2854610659112525e-05
TNRC6B	0.304076307298784	3.425022196078775e-06	2.2854610659112525e-05
FSTL4	-1.1038824856092688	3.4310782096752632e-06	2.2879180424935865e-05
TADA3	0.45177995910129454	3.4333463159721907e-06	2.2885424008404236e-05
ALDH3A2	-0.803958099333741	3.437031442783389e-06	2.2901104425277144e-05
TPMT	-0.6340128128671392	3.4754649342260855e-06	2.314821295726397e-05
ZNF518B	0.4724902138839635	3.4953395880718473e-06	2.3271567408534144e-05
SLC6A13	-0.9621980098395735	3.5023996420261978e-06	2.3309541227179776e-05
NRP2	0.7381853338701632	3.5070659346851333e-06	2.333156059683675e-05
GRIA3	-1.1524116493225627	3.520029455229647e-06	2.340874077347765e-05
CA8	-1.4299089786598183	3.5273676316063743e-06	2.344846629846187e-05
TLN2	-0.625882996452134	3.5328511917476846e-06	2.3475837153515937e-05
PCOLCE2	-1.9168664632617318	3.5354573985757953e-06	2.3484074192936402e-05
TBC1D16	0.7336139418168877	3.5416554564615704e-06	2.351615431369228e-05
NINJ2	0.777917857558827	3.56284331730178e-06	2.3647701647166392e-05
DKC1	0.2831880383788423	3.5705133024588527e-06	2.368945968704746e-05
PREX1	0.8174822844854308	3.5806065643455456e-06	2.3747257121464245e-05
SLC37A1	0.6119864195519433	3.6022580966768317e-06	2.3881637011301957e-05
SGMS2	-0.529768826704581	3.605093415889547e-06	2.3891216837117616e-05
GOLGA6L3	-1.2428148701223662	3.613214750067788e-06	2.393580657870658e-05
MARCH5	-0.1960116531002143	3.6418158214278454e-06	2.411597806374416e-05
TMEM184A	-0.8989724246917135	3.6494450908419144e-06	2.4157189692229378e-05
VIL1	-0.8385574286167081	3.654961302251839e-06	2.418438776199292e-05
PAH	-1.4110689870426398	3.6669058505403683e-06	2.4245251962927826e-05
LAMP5	1.5410132833344523	3.6669814857803438e-06	2.4245251962927826e-05
ARHGEF40	0.5181268004998643	3.672752450744834e-06	2.427406850523047e-05
NCOA5	0.38418025810667444	3.6759443868899564e-06	2.4285824046257983e-05
SLC43A2	-0.7734427059035802	3.6857649493538956e-06	2.4341346998346404e-05
CD40LG	1.6827014918310992	3.696520840544624e-06	2.44030019684667e-05
ZBTB40	0.32367278152441514	3.727067414191301e-06	2.4587415184833013e-05
RC3H2	0.28250100249131904	3.7316095671580827e-06	2.4587415184833013e-05
CENPN	-0.5362977952954786	3.727593636913724e-06	2.4587415184833013e-05
LOC100130691	-1.4127793609633734	3.7292395288329257e-06	2.4587415184833013e-05
ZNF10	-0.38173200912079075	3.7314142555563225e-06	2.4587415184833013e-05
SPAG9	-0.30011907593824283	3.7347974344708364e-06	2.459898777843881e-05
FGF1	-1.26282325831159	3.7384877824311493e-06	2.46138597905352e-05
FAM227B	-0.6842372368467613	3.742064442356937e-06	2.4627972185929375e-05
CALM1	-0.4633112613332724	3.7449000310972865e-06	2.4628546402527226e-05
ADORA2A-AS1	-0.9206322802336668	3.7450181418647374e-06	2.4628546402527226e-05
UCP2	1.2473148324300034	3.7491431027484816e-06	2.464624142219966e-05
BCL7C	0.4383091540359185	3.766728069417408e-06	2.4752372904347513e-05
LRRC70	-0.7577795409008798	3.7689348560350653e-06	2.4757406944230338e-05
PAGR1	0.24719265813234514	3.794623483309727e-06	2.49166258835286e-05
CFL1	0.4357458969780872	3.804659281703882e-06	2.497298132039706e-05
PPP4R3A	-0.20316863715827083	3.808983740378682e-06	2.497440667777542e-05
TAF1	0.2556545133609802	3.809236493392073e-06	2.497440667777542e-05
YARS	0.27876348983530086	3.8070104049585742e-06	2.497440667777542e-05
C9orf66	-1.3247864295550453	3.819669542223972e-06	2.5033257594804247e-05
OIT3	-1.242280158739291	3.825051237292802e-06	2.5058970820297185e-05
LOC100507599	-0.8012621607190136	3.826773682552027e-06	2.506070082354193e-05
YKT6	0.33498536649630495	3.844180456873963e-06	2.5165103607970355e-05
ZDHHC6	-0.499907785720314	3.857799026967846e-06	2.5235027970847153e-05
ANKRD10	0.2890534042048962	3.857586856952886e-06	2.5235027970847153e-05
MUM1L1	-1.1840509257762672	3.863127584348894e-06	2.52602680401261e-05
MAGI1	-0.3228291864909103	3.874666828074226e-06	2.53260839762752e-05
HTR7	1.588374995569045	3.878514061897574e-06	2.5341591497964985e-05
C2CD3	0.3239250740496935	3.888942519233581e-06	2.538077791511958e-05
BAIAP2L2	-0.9656916663564221	3.8876511878232145e-06	2.538077791511958e-05
HIRIP3	-0.36345527010443135	3.886966348163681e-06	2.538077791511958e-05
VPS54	-0.2533773040010132	3.893278968756336e-06	2.539943272555386e-05
KCNA3	2.226960174748858	3.895708556643262e-06	2.540563788894035e-05
