id	logFC	AveExpr	t	P.Value	adj.P.Val	B
GSTA3	-0.831659256849654	3.54832474098257	-8.8535826599687	1.30944500520323e-12	3.02427983393514e-10	18.4748523633355
RP1-149A16.12	0.626386485811179	7.43731016670253	8.84878736434327	1.33455303274883e-12	3.06130124246874e-10	18.456347250526
SPDYE1	0.670397915080683	6.37774840263273	8.82230552004014	1.48217473265303e-12	3.28808763059606e-10	18.3541267711566
PTGS2	-1.66997291884849	4.74771055029988	-8.80896076488888	1.56266869192038e-12	3.36200860125448e-10	18.3025987920149
RP11-1018N14.3	0.641832375797555	6.59288517517937	8.73064799192328	2.13178371145263e-12	4.49273417188643e-10	17.9999878572936
SAT2	-0.844949664365905	7.55438382943909	-8.70111085675842	2.39692460470454e-12	5.02014271246192e-10	17.8857565789943
RNU11-2P	1.572952891996	6.56077260061393	8.68924473888035	2.512541468077e-12	5.17022112549275e-10	17.8398514724813
RNU6-795P	1.17343793355167	7.19423566324198	8.59174060713894	3.70126382767768e-12	7.21425527568158e-10	17.4623485752674
LOC101928020	0.678819922440029	5.15922725148298	8.5719928609222	4.00359228070427e-12	7.75868573019242e-10	17.3858292980359
RNA5SP187	0.864130695960204	7.75353881485378	8.49570326684244	5.42329629750286e-12	9.83191135224713e-10	17.0900326797948
CDH10	-1.18059808699679	3.69333580031471	-8.45421049058365	6.39742480155001e-12	1.12943017962443e-09	16.9290341596614
RNA5SP312	1.88484048563711	6.22810043733878	8.44988642484013	6.50853961122375e-12	1.1312781221158e-09	16.9122514760062
RNA5SP315	1.88484048563711	6.22810043733878	8.44988642484013	6.50853961122375e-12	1.1312781221158e-09	16.9122514760062
RNA5SP313	1.88484048563711	6.22810043733878	8.44988642484013	6.50853961122375e-12	1.1312781221158e-09	16.9122514760062
ERVMER34-1	-0.657601935796077	5.13790887184393	-8.42231644981662	7.26396310878135e-12	1.2433544976046e-09	16.8052261439459
RP11-328D5.1	0.863907121572343	4.07567379525343	8.42096855358702	7.30307180032645e-12	1.2437352581162e-09	16.7999928002719
S100A9	-1.48634442217589	8.09270775276162	-8.32856987469507	1.05545541161104e-11	1.7446057097806e-09	16.4410603652101
FCGR3B	-0.845712438101303	6.24672947969916	-8.30907648114	1.14077597123477e-11	1.85475621475915e-09	16.365291765995
TREM1	-0.945149509064996	4.24309823597744	-8.29425499913692	1.21024640315937e-11	1.93409993907744e-09	16.3076725666851
HBA1	-1.57568700378004	9.75953651102061	-8.28206908759139	1.27052914519766e-11	2.01137290028474e-09	16.260293075213
RNU4ATAC12P	1.13554664820607	5.6151020759909	8.24663733374547	1.4634564074998e-11	2.29524418887876e-09	16.1225016836564
RP3-467L1.4	0.631768009696314	6.70103011561454	8.16686662291218	2.01220595927401e-11	2.97964637614931e-09	15.8121226212409
