id	logFC	P.Value	adj.P.Val
INSR	-0.649199809883676	5.3589388749614334e-08	2.6013560911677196e-06
FAM129A	1.1617196486066508	5.400164681349608e-08	2.6139839404031454e-06
GAPT	1.8868996574358619	5.456100561250426e-08	2.633641349565374e-06
PSTPIP1	1.806425175664347	5.584066321211874e-08	2.6878598225127407e-06
GGACT	-1.604226941264466	5.651478067740818e-08	2.7051531787202844e-06
BTLA	1.6912303231541292	5.6371993561365075e-08	2.7051531787202844e-06
FCRL3	2.6763566071711438	5.7078079139598586e-08	2.724526977596839e-06
C17orf75	-0.43824602192698414	5.761838467944391e-08	2.742698953827047e-06
CRYBB3	-0.9283655921143872	5.818073302772577e-08	2.761816895990165e-06
TRAF3	0.4894076621169088	5.843316160996249e-08	2.7626189339981788e-06
IFNAR2	1.290742532858971	5.851916270806199e-08	2.7626189339981788e-06
COL14A1	1.2831270946448061	5.998063612621028e-08	2.823855482719993e-06
MILR1	1.6571766911514372	6.028091569991238e-08	2.830238402697526e-06
SLC23A3	-1.6041473035007314	6.155057874637357e-08	2.881975872418756e-06
JAK3	2.004107305026034	6.314009761611358e-08	2.943455950745899e-06
