id	logFC	AveExpr	t	P.Value	adj.P.Val	B
TRPM6	-2.33766895679524	9.27859747252762	-3.95568625688433	0.000495494223973859	0.00373610037067433	-0.235655159327215
SLC41A1	-0.640419918536697	12.3520327606499	-3.95538332102672	0.000495891144997307	0.00373745326124286	-0.236411819500941
NOS1	-0.840806499201305	10.8628749346975	-3.9546896240359	0.000496801238194464	0.00374267096761669	-0.238144453880142
PFKP	0.645594572299011	11.9066284321629	3.95438646705474	0.000497199479480554	0.00374314640151386	-0.238901620751675
ALG13	0.345383408691431	10.915233659552	3.95430998308032	0.000497300002016768	0.00374314640151386	-0.239092645436425
ARHGEF2	0.681173148899315	12.1076268215068	3.95409861573673	0.000497577905098261	0.00374359838932072	-0.239620547247275
NUBPL	-0.386678309126781	9.65304122280323	-3.95369428994284	0.000498109933062208	0.00374535237023945	-0.240630354811051
PRX	-0.661370060758125	9.92760660231886	-3.95359023293748	0.000498246945901267	0.00374535237023945	-0.240890234184954
MAPK13	0.550346064687243	11.033214272633	3.95286546497326	0.00049920228334168	0.0037502916299473	-0.242700275867854
IRF1	0.765124035566314	11.4439278511284	3.95276071540277	0.000499340505663374	0.0037502916299473	-0.242961871762398
GIMAP2	0.930979838542901	8.2994733394035	3.95247153927036	0.000499722283502273	0.00375151931834996	-0.243684035924304
NEDD4L	-0.436566896717601	13.4410201003888	-3.9519020217187	0.000500475014919286	0.00375552954426769	-0.245106264144623
LMCD1-AS1	-0.513269283166077	6.49636842058606	-3.95120397608726	0.000501399142912921	0.00375937734037765	-0.24684939218086
SLC6A17	-1.32248255522499	7.80222532658903	-3.95091924017998	0.000501776580480775	0.00375937734037765	-0.247560400615606
LIN7C	-0.298712271416704	10.868989477354	-3.95089103683385	0.000501813981213847	0.00375937734037765	-0.247630825967118
PDLIM2	-0.627422781286985	11.8439341139686	-3.95085417096627	0.000501862873535052	0.00375937734037765	-0.24772288194298
C8orf46	-0.996627298169954	7.79488463494624	-3.9505413533674	0.000502277927646491	0.0037608470190315	-0.248503995347593
APOL2	0.32743407350369	10.9939707582717	3.94979715100153	0.000503266710952461	0.00376660939068253	-0.250362227639916
BBOF1	-0.561296947164394	9.01895569365022	-3.94822933486571	0.000505356055416015	0.00378060011156674	-0.254276702661262
