Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
prerank	HALLMARK_KRAS_SIGNALING_DN	-0.22630082725016692	-1.3251053359820513	0.11026615969581749	0.15959343794579173	0.799	26/46	34.86%	EGF;SLC12A3;SLC6A3;NPHS1;KLK7;YBX2;SLC38A3;OXT;ARPP21;PRODH;GP2;EDAR;HSD11B2;ATP6V1B1;HTR1B;GP1BA;CLDN8;HNF1A;SLC16A7;PKP1;NOS1;GAMT;THNSL2;PDK2;FGFR3;TENM2
prerank	HALLMARK_TGF_BETA_SIGNALING	0.5272148233931675	1.3171775507660168	0.17482517482517482	0.22790121640180502	0.984	6/6	47.37%	JUNB;SERPINE1;RAB31;TGFB1;PMEPA1;THBS1
prerank	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.271436887457698	1.3065998955933629	0.14863102998696218	0.2299682165979988	0.987	41/50	56.36%	FCMR;FOS;SFN;SYT12;BCL11B;MYBL1;TGM2;MYC;CBFA2T3;ELF3;TPBG;CD44;EGR3;MYOF;FHL2;GFRA1;HR;TFF3;RAB31;PDLIM3;UGCG;INHBB;TTC39A;PTGES;GJA1;TIAM1;XBP1;KRT19;SLC1A4;SLC26A2;NBL1;HSPB8;SLC24A3;KRT18;PODXL;AKAP1;SLC22A5;MPPED2;PDZK1;ASB13;CHPT1
prerank	HALLMARK_MTORC1_SIGNALING	0.3017273998885206	1.292318087415608	0.17622377622377622	0.2361343776882329	0.99	21/31	44.22%	DAPP1;CORO1A;ITGB2;BUB1;CXCR4;CFP;SLC2A3;SLA;BTG2;SLC7A11;CDKN1A;HK2;TES;PDK1;ASNS;BCAT1;MTHFD2;SYTL2;XBP1;IFI30;SLC1A4
prerank	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.48055164103459697	1.2151116664775918	0.23181049069373943	0.3156104898306193	0.999	5/6	39.54%	MYC;CCND2;AXIN2;TCF7;LEF1
prerank	HALLMARK_UV_RESPONSE_UP	0.27359708507860403	1.1739828024915135	0.2556179775280899	0.35745816867064667	1.0	17/34	33.82%	IL6;FOS;CXCL2;HTR7;JUNB;FOSB;ICAM1;LYN;BTG2;CDKN2B;MMP14;ATF3;ENO2;RAB27A;PDLIM3;RRAD;NPTXR
prerank	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.3779968783628369	1.1725681332656934	0.29449838187702265	0.34709869903188484	1.0	11/12	53.79%	LSP1;JUNB;PDLIM1;FES;SOD2;HHEX;ABCC1;SBNO2;PFKP;CAT;GPX3
prerank	HALLMARK_PROTEIN_SECRETION	-0.40909090909090906	-1.0873558373450245	0.3502415458937198	0.37605008717704863	0.984	6/6	59.19%	ATP6V1B1;SH3GL2;KRT18;ABCA1;SEC24D;SSPN
prerank	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.31988388969521053	1.0684276600428084	0.3936651583710407	0.47792623111634297	1.0	15/15	68.15%	TNFRSF12A;CLU;PLAUR;S100A11;ATF3;GPX8;CXCL16;PLSCR1;ACTG1;ANTXR2;ANXA5;GLDC;EBP;PCYT2;SEMA3B
prerank	HALLMARK_DNA_REPAIR	0.3433042036461552	0.8926082652094383	0.6035087719298246	0.7483984886745524	1.0	6/7	50.78%	HCLS1;PDE4B;CCNO;ADA;SDCBP;AGO4
prerank	HALLMARK_APICAL_SURFACE	0.29269438547024185	0.8840626666135075	0.6086261980830671	0.7394092113007652	1.0	5/11	26.82%	IL2RG;IL2RB;PLAUR;LYN;SRPX
prerank	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.2333727330097939	0.75235792071759	0.7387820512820513	0.9123334581839585	1.0	8/12	44.22%	CCL2;ATF3;CEBPB;NABP1;ASNS;MTHFD2;XBP1;SLC1A4
prerank	HALLMARK_MYOGENESIS	0.15238298238826092	0.7262245222415912	0.8173333333333334	0.919049267735346	1.0	20/48	36.62%	LSP1;COL1A1;COL3A1;COL6A3;SPHK1;COL15A1;CLU;ADAM12;AEBP1;TNNI2;FHL1;CDKN1A;LAMA2;COL4A2;RYR1;FST;PDLIM7;TGFB1;TAGLN;SPARC
prerank	HALLMARK_HEME_METABOLISM	0.16414505190151218	0.7137127930016637	0.8274894810659187	0.9080955183721517	1.0	3/33	6.30%	ACKR1;C3;E2F2
prerank	HALLMARK_ANDROGEN_RESPONSE	0.19865899923156993	0.7108709139803953	0.8006042296072508	0.8859459812961874	1.0	12/18	46.50%	STEAP4;TNFAIP8;ALDH1A3;ADAMTS1;B2M;ACTN1;AKAP12;SEC24D;KRT19;MYL12A;SLC26A2;PMEPA1
prerank	HALLMARK_ADIPOGENESIS	0.153272268265387	0.706250382054686	0.8271604938271605	0.8672303262650526	1.0	39/41	77.92%	C3;RETN;COL15A1;UCP2;COL4A1;NABP1;LAMA4;ARL4A;SSPN;ABCA1;PDCD4;HSPB8;IFNGR1;ESYT1;ME1;ACADS;ACO2;CAT;SOWAHC;GPX3;ACADM;QDPR;HIBCH;CRAT;SLC25A1;ECHS1;APOE;ETFB;ALDH2;HADH;IDH1;FAH;SUCLG1;CMBL;PHYH;CYP4B1;EPHX2;PTGER3;TST
prerank	HALLMARK_HEDGEHOG_SIGNALING	-0.18	-0.5955545552580722	0.9308510638297872	0.949358059914408	1.0	10/10	82.08%	PLG;HEY1;VEGFA;THY1;PML;TLE1;RTN1;NRP1;NRP2;GLI1
prerank	HALLMARK_GLYCOLYSIS	0.1075960750658053	0.5069024386082673	0.9825033647375505	0.9774573278399058	1.0	9/45	20.87%	VCAN;ISG20;CXCR4;COL5A1;ELF3;SOX9;TGFBI;TPBG;CD44
