"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Mono-Mac","dPCT","TGFB1","TGFbR1_R2",0.000921056695096197,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"T","dPCT","TGFB1","TGFbR1_R2",0.00108246728402062,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"B","EC","TGFB1","TGFbR1_R2",0.000816300316978829,0.03,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"EC","EC","TGFB1","TGFbR1_R2",0.000509058169265692,0.01,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mono-Mac","EC","TGFB1","TGFbR1_R2",0.00129464085029015,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Neut","EC","TGFB1","TGFbR1_R2",0.000990261375643323,0.02,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"T","EC","TGFB1","TGFbR1_R2",0.00152138645576925,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mono-Mac","MES","TGFB1","TGFbR1_R2",0.000651912244115861,0.01,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"T","MES","TGFB1","TGFbR1_R2",0.000766174786081993,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"B","Mono-Mac","TGFB1","TGFbR1_R2",0.00282296796354216,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"EC","Mono-Mac","TGFB1","TGFbR1_R2",0.00176164286949925,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mono-Mac","Mono-Mac","TGFB1","TGFbR1_R2",0.00447203350419143,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Neut","Mono-Mac","TGFB1","TGFbR1_R2",0.0034231334604889,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"T","Mono-Mac","TGFB1","TGFbR1_R2",0.00525240687895393,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"Mono-Mac","T","TGFB1","TGFbR1_R2",0.00084407609896235,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"T","T","TGFB1","TGFbR1_R2",0.000991998881373381,0,"TGFB1_TGFBR1_TGFBR2","TGFB1 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"EC","dPCT","TGFB2","TGFbR1_R2",1.95614757072576e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"MES","dPCT","TGFB2","TGFbR1_R2",0.000356727627000991,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"EC","EC","TGFB2","TGFbR1_R2",2.75094546071734e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"MES","EC","TGFB2","TGFbR1_R2",0.000501561092544654,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"EC","MES","TGFB2","TGFbR1_R2",1.38434946469541e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"MES","MES","TGFB2","TGFbR1_R2",0.000252467816124901,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"EC","Mono-Mac","TGFB2","TGFbR1_R2",9.53212969316526e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"MES","Mono-Mac","TGFB2","TGFbR1_R2",0.00173560592471096,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"EC","Plasma","TGFB2","TGFbR1_R2",2.18762614302436e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"MES","Plasma","TGFB2","TGFbR1_R2",0.00039891145801033,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"EC","T","TGFB2","TGFbR1_R2",1.79262821006355e-06,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"MES","T","TGFB2","TGFbR1_R2",0.000326909995233681,0,"TGFB2_TGFBR1_TGFBR2","TGFB2 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"MES","dPCT","TGFB3","TGFbR1_R2",4.29166443377021e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"MES","EC","TGFB3","TGFbR1_R2",6.0352508865186e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"MES","MES","TGFB3","TGFbR1_R2",3.03719579874754e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"MES","Mono-Mac","TGFB3","TGFbR1_R2",0.000209091338653518,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"MES","Plasma","TGFB3","TGFbR1_R2",4.79947325526165e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"MES","T","TGFB3","TGFbR1_R2",3.93291624527884e-05,0,"TGFB3_TGFBR1_TGFBR2","TGFB3 - (TGFBR1+TGFBR2)","TGFb","Secreted Signaling","KEGG: hsa04350"
"B","dPCT","TGFB1","ACVR1B_TGFbR2",0.00116005166186699,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"EC","dPCT","TGFB1","ACVR1B_TGFbR2",0.000723483124555113,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"MES","dPCT","TGFB1","ACVR1B_TGFbR2",0.000217116085473539,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"Mono-Mac","dPCT","TGFB1","ACVR1B_TGFbR2",0.00183958346869689,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"Neut","dPCT","TGFB1","ACVR1B_TGFbR2",0.0014072018971243,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"Plasma","dPCT","TGFB1","ACVR1B_TGFbR2",0.000304376120508251,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"T","dPCT","TGFB1","ACVR1B_TGFbR2",0.00216163636721801,0,"TGFB1_ACVR1B_TGFBR2","TGFB1 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"EC","dPCT","TGFB2","ACVR1B_TGFbR2",3.91026855697587e-06,0,"TGFB2_ACVR1B_TGFBR2","TGFB2 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"MES","dPCT","TGFB2","ACVR1B_TGFbR2",0.000712823794261808,0,"TGFB2_ACVR1B_TGFBR2","TGFB2 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"MES","dPCT","TGFB3","ACVR1B_TGFbR2",8.57851795908349e-05,0,"TGFB3_ACVR1B_TGFBR2","TGFB3 - (ACVR1B+TGFBR2)","TGFb","Secreted Signaling","PMID: 27449815"
"EC","dPCT","BMP2","BMPR1A_BMPR2",1.16775741150222e-05,0,"BMP2_BMPR1A_BMPR2","BMP2 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"EC","MES","BMP2","BMPR1A_BMPR2",8.25413492235632e-05,0,"BMP2_BMPR1A_BMPR2","BMP2 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"dPCT","dPCT","BMP4","BMPR1A_BMPR2",1.04542871794701e-05,0,"BMP4_BMPR1A_BMPR2","BMP4 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"EC","dPCT","BMP4","BMPR1A_BMPR2",9.72102194724957e-05,0,"BMP4_BMPR1A_BMPR2","BMP4 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"dPCT","MES","BMP4","BMPR1A_BMPR2",7.38952926958386e-05,0,"BMP4_BMPR1A_BMPR2","BMP4 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"EC","MES","BMP4","BMPR1A_BMPR2",0.000686739523400424,0,"BMP4_BMPR1A_BMPR2","BMP4 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"EC","dPCT","BMP6","BMPR1A_BMPR2",2.35209869611653e-05,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Plasma","dPCT","BMP6","BMPR1A_BMPR2",9.52140159186687e-05,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"EC","MES","BMP6","BMPR1A_BMPR2",0.000166242245743166,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Plasma","MES","BMP6","BMPR1A_BMPR2",0.000672646015972232,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"dPCT","B","GDF15","TGFBR2",0.00297018268386529,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"dPCT","dPCT","GDF15","TGFBR2",0.00170736994916363,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"dPCT","EC","GDF15","TGFBR2",0.0267400187276754,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"dPCT","MES","GDF15","TGFBR2",0.00702646322603839,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"dPCT","Mono-Mac","GDF15","TGFBR2",0.00321524445559052,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"dPCT","Neut","GDF15","TGFBR2",0.000602450866682807,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"dPCT","Plasma","GDF15","TGFBR2",0.00070666862493819,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"dPCT","T","GDF15","TGFBR2",0.00250309692545424,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"Plasma","EC","WNT10A","FZD4_LRP5",0.000277875502489203,0,"WNT10A_FZD4_LRP5","WNT10A - (FZD4+LRP5)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Plasma","EC","WNT10A","FZD6_LRP5",0.000200263542227183,0,"WNT10A_FZD6_LRP5","WNT10A - (FZD6+LRP5)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Plasma","EC","WNT10A","FZD8_LRP5",6.76650835514591e-05,0,"WNT10A_FZD8_LRP5","WNT10A - (FZD8+LRP5)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Plasma","dPCT","WNT10A","FZD1_LRP6",3.21116170548766e-05,0,"WNT10A_FZD1_LRP6","WNT10A - (FZD1+LRP6)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Plasma","MES","WNT10A","FZD1_LRP6",0.000272018574583749,0,"WNT10A_FZD1_LRP6","WNT10A - (FZD1+LRP6)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Plasma","dPCT","WNT10A","FZD3_LRP6",6.13940039947117e-05,0,"WNT10A_FZD3_LRP6","WNT10A - (FZD3+LRP6)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Plasma","dPCT","WNT10A","FZD4_LRP6",0.000112935411446811,0,"WNT10A_FZD4_LRP6","WNT10A - (FZD4+LRP6)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Plasma","EC","WNT10A","FZD4_LRP6",0.000385332853941347,0,"WNT10A_FZD4_LRP6","WNT10A - (FZD4+LRP6)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Plasma","dPCT","WNT10A","FZD6_LRP6",8.16500875067361e-05,0,"WNT10A_FZD6_LRP6","WNT10A - (FZD6+LRP6)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Plasma","EC","WNT10A","FZD6_LRP6",0.000277720814200558,0,"WNT10A_FZD6_LRP6","WNT10A - (FZD6+LRP6)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Plasma","MES","WNT10A","FZD7_LRP6",0.000159276940070428,0,"WNT10A_FZD7_LRP6","WNT10A - (FZD7+LRP6)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Plasma","EC","WNT10A","FZD8_LRP6",9.38440248504378e-05,0,"WNT10A_FZD8_LRP6","WNT10A - (FZD8+LRP6)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"dPCT","dPCT","TGFA","EGFR",2.81006590516727e-06,0,"TGFA_EGFR","TGFA - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"dPCT","MES","TGFA","EGFR",3.15314585749273e-06,0,"TGFA_EGFR","TGFA - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"dPCT","dPCT","TGFA","EGFR_ERBB2",3.05822219328796e-06,0,"TGFA_EGFR_ERBB2","TGFA - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"B","dPCT","AREG","EGFR",0.00128403188257406,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-Mac","dPCT","AREG","EGFR",0.000441725769383025,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Plasma","dPCT","AREG","EGFR",0.00102254864874429,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"T","dPCT","AREG","EGFR",0.000246001131710107,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"B","MES","AREG","EGFR",0.00144057354011132,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-Mac","MES","AREG","EGFR",0.000495629352914363,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Plasma","MES","AREG","EGFR",0.00114724841926961,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"T","MES","AREG","EGFR",0.00027602712728467,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"B","dPCT","AREG","EGFR_ERBB2",0.00139726635603177,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-Mac","dPCT","AREG","EGFR_ERBB2",0.000480715839874835,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Plasma","dPCT","AREG","EGFR_ERBB2",0.00111274948336793,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"T","dPCT","AREG","EGFR_ERBB2",0.000267719686723592,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"dPCT","dPCT","HBEGF","EGFR",0.000583741732308079,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"EC","dPCT","HBEGF","EGFR",0.00170750710254553,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"MES","dPCT","HBEGF","EGFR",0.0008683404784401,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-Mac","dPCT","HBEGF","EGFR",0.00248510192224669,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"dPCT","MES","HBEGF","EGFR",0.00065496409996692,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"EC","MES","HBEGF","EGFR",0.00191557735837755,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"MES","MES","HBEGF","EGFR",0.000974252908448186,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-Mac","MES","HBEGF","EGFR",0.00278766229958931,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"dPCT","dPCT","HBEGF","EGFR_ERBB2",0.000635259243282456,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"EC","dPCT","HBEGF","EGFR_ERBB2",0.00185801696148186,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"MES","dPCT","HBEGF","EGFR_ERBB2",0.000944951203451798,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-Mac","dPCT","HBEGF","EGFR_ERBB2",0.00270396797391405,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"dPCT","dPCT","HBEGF","ERBB4",0.000648711950816264,0,"HBEGF_ERBB4","HBEGF - ERBB4","EGF","Secreted Signaling","KEGG: hsa04012"
"EC","dPCT","HBEGF","ERBB4",0.00189731450734494,0,"HBEGF_ERBB4","HBEGF - ERBB4","EGF","Secreted Signaling","KEGG: hsa04012"
"MES","dPCT","HBEGF","ERBB4",0.000964955838658773,0,"HBEGF_ERBB4","HBEGF - ERBB4","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-Mac","dPCT","HBEGF","ERBB4",0.00276110811153469,0,"HBEGF_ERBB4","HBEGF - ERBB4","EGF","Secreted Signaling","KEGG: hsa04012"
"dPCT","dPCT","HBEGF","ERBB2_ERBB4",0.000669677535057948,0,"HBEGF_ERBB2_ERBB4","HBEGF - (ERBB2+ERBB4)","EGF","Secreted Signaling","KEGG: hsa04012"
"EC","dPCT","HBEGF","ERBB2_ERBB4",0.0019585543278737,0,"HBEGF_ERBB2_ERBB4","HBEGF - (ERBB2+ERBB4)","EGF","Secreted Signaling","KEGG: hsa04012"
"MES","dPCT","HBEGF","ERBB2_ERBB4",0.000996131854486835,0,"HBEGF_ERBB2_ERBB4","HBEGF - (ERBB2+ERBB4)","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-Mac","dPCT","HBEGF","ERBB2_ERBB4",0.00285014907399,0,"HBEGF_ERBB2_ERBB4","HBEGF - (ERBB2+ERBB4)","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-Mac","dPCT","EREG","EGFR",0.000491928047296281,0,"EREG_EGFR","EREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-Mac","MES","EREG","EGFR",0.000551954407840168,0,"EREG_EGFR","EREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-Mac","dPCT","EREG","EGFR_ERBB2",0.000535346978733482,0,"EREG_EGFR_ERBB2","EREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-Mac","dPCT","EREG","ERBB4",0.00054668502957083,0,"EREG_ERBB4","EREG - ERBB4","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-Mac","dPCT","EREG","ERBB2_ERBB4",0.000564355089443095,0,"EREG_ERBB2_ERBB4","EREG - (ERBB2+ERBB4)","EGF","Secreted Signaling","KEGG: hsa04012"
"dPCT","dPCT","NRG1","ERBB3",2.83857862175397e-05,0,"NRG1_ERBB3","NRG1 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"dPCT","PCT","NRG1","ERBB3",5.71751500529821e-06,0,"NRG1_ERBB3","NRG1 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012"
"dPCT","dPCT","NRG1","ERBB2_ERBB3",2.85212229743831e-05,0,"NRG1_ERBB2_ERBB3","NRG1 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
"dPCT","PCT","NRG1","ERBB2_ERBB3",1.01387806042426e-06,0,"NRG1_ERBB2_ERBB3","NRG1 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012"
"dPCT","dPCT","NRG1","ERBB4",2.68899652924845e-05,0,"NRG1_ERBB4","NRG1 - ERBB4","NRG","Secreted Signaling","KEGG: hsa04012"
"dPCT","dPCT","NRG1","ERBB2_ERBB4",2.77595746229853e-05,0,"NRG1_ERBB2_ERBB4","NRG1 - (ERBB2+ERBB4)","NRG","Secreted Signaling","KEGG: hsa04012"
"MES","dPCT","FGF1","FGFR1",0.000288615593244095,0,"FGF1_FGFR1","FGF1 - FGFR1","FGF","Secreted Signaling","PMC: 4393358"
"MES","EC","FGF1","FGFR1",0.00121341283766768,0,"FGF1_FGFR1","FGF1 - FGFR1","FGF","Secreted Signaling","PMC: 4393358"
"MES","MES","FGF1","FGFR1",0.00107604000774241,0,"FGF1_FGFR1","FGF1 - FGFR1","FGF","Secreted Signaling","PMC: 4393358"
"MES","dPCT","FGF1","FGFR2",9.77260700969717e-05,0,"FGF1_FGFR2","FGF1 - FGFR2","FGF","Secreted Signaling","PMC: 4393358"
"EC","dPCT","FGF2","FGFR1",4.77923227206388e-05,0,"FGF2_FGFR1","FGF2 - FGFR1","FGF","Secreted Signaling","PMC: 4393358"
"EC","EC","FGF2","FGFR1",0.000201086208336294,0,"FGF2_FGFR1","FGF2 - FGFR1","FGF","Secreted Signaling","PMC: 4393358"
"EC","MES","FGF2","FGFR1",0.000178300387784265,0,"FGF2_FGFR1","FGF2 - FGFR1","FGF","Secreted Signaling","PMC: 4393358"
"EC","dPCT","FGF2","FGFR2",1.61800400535665e-05,0,"FGF2_FGFR2","FGF2 - FGFR2","FGF","Secreted Signaling","PMC: 4393358"
"dPCT","dPCT","FGF9","FGFR1",6.5126963620117e-05,0,"FGF9_FGFR1","FGF9 - FGFR1","FGF","Secreted Signaling","PMC: 4393358"
"LOH-DCT","dPCT","FGF9","FGFR1",8.71513780030773e-05,0,"FGF9_FGFR1","FGF9 - FGFR1","FGF","Secreted Signaling","PMC: 4393358"
"dPCT","EC","FGF9","FGFR1",0.000274006478000161,0,"FGF9_FGFR1","FGF9 - FGFR1","FGF","Secreted Signaling","PMC: 4393358"
"LOH-DCT","EC","FGF9","FGFR1",0.000366643153299548,0,"FGF9_FGFR1","FGF9 - FGFR1","FGF","Secreted Signaling","PMC: 4393358"
"dPCT","MES","FGF9","FGFR1",0.000242959800463939,0,"FGF9_FGFR1","FGF9 - FGFR1","FGF","Secreted Signaling","PMC: 4393358"
"LOH-DCT","MES","FGF9","FGFR1",0.00032510356430706,0,"FGF9_FGFR1","FGF9 - FGFR1","FGF","Secreted Signaling","PMC: 4393358"
"dPCT","dPCT","FGF9","FGFR2",2.20489171285988e-05,0,"FGF9_FGFR2","FGF9 - FGFR2","FGF","Secreted Signaling","PMC: 4393358"
"LOH-DCT","dPCT","FGF9","FGFR2",2.95057745732142e-05,0,"FGF9_FGFR2","FGF9 - FGFR2","FGF","Secreted Signaling","PMC: 4393358"
"dPCT","MES","PDGFA","PDGFRB",0.00362295088860295,0,"PDGFA_PDGFRB","PDGFA - PDGFRB","PDGF","Secreted Signaling","PMID: 15207812"
"MES","MES","PDGFA","PDGFRB",0.0164603077043826,0,"PDGFA_PDGFRB","PDGFA - PDGFRB","PDGF","Secreted Signaling","PMID: 15207812"
"EC","MES","PDGFB","PDGFRB",0.018890902287914,0,"PDGFB_PDGFRB","PDGFB - PDGFRB","PDGF","Secreted Signaling","PMID: 15207812"
"MES","MES","PDGFB","PDGFRB",0.00543158044254337,0,"PDGFB_PDGFRB","PDGFB - PDGFRB","PDGF","Secreted Signaling","PMID: 15207812"
"Mono-Mac","MES","PDGFB","PDGFRB",0.00904308460544264,0,"PDGFB_PDGFRB","PDGFB - PDGFRB","PDGF","Secreted Signaling","PMID: 15207812"
"EC","MES","PDGFD","PDGFRB",0.00762690055265509,0,"PDGFD_PDGFRB","PDGFD - PDGFRB","PDGF","Secreted Signaling","PMID: 15207812"
"dPCT","EC","VEGFA","FLT1",0.0113666483259812,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"EC","EC","VEGFA","FLT1",0.00711314189252937,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"Mast","EC","VEGFA","FLT1",0.0191927823132649,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"MES","EC","VEGFA","FLT1",0.0527973179784288,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
