"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.6304394513807e-26,1.80476680410248,0.344,0.077,4.51745858794049e-22,"10","PIK3CG"
2.15242888232622e-26,1.10956029390365,0.574,0.178,5.96373470426127e-22,"10","COBLL1"
4.78676696722438e-26,1.32411897595407,0.369,0.087,1.32626952360886e-21,"10","TBC1D9"
5.66584073593827e-26,1.20607748396442,0.336,0.073,1.56983449270642e-21,"10","IQCB1"
6.12362574722417e-26,1.62716700024762,0.311,0.066,1.6966729857834e-21,"10","BHLHE41"
9.32512705333291e-26,1.44969796419977,0.484,0.14,2.58371295266695e-21,"10","ST6GAL1"
2.46253784737491e-25,3.06407680934954,0.254,0.049,6.82295361372166e-21,"10","OPN3"
4.98090486543445e-25,1.28406227303902,0.795,0.358,1.38005931106592e-20,"10","SSR3"
5.89074475994021e-25,2.4375546817197,0.295,0.063,1.63214865063663e-20,"10","MIR155HG"
6.11160153297107e-25,1.93589388957411,0.352,0.084,1.69334143674029e-20,"10","EIF2AK3"
6.11731318303445e-25,1.70268537108769,0.361,0.089,1.69492396362336e-20,"10","MAN2B1"
1.18170726295668e-24,1.55891387997094,0.295,0.062,3.27415631347407e-20,"10","DENND5B"
1.34127195317213e-24,1.09009965921173,0.32,0.071,3.71626220065403e-20,"10","RALGPS2"
3.46734287462922e-24,1.50657460499175,0.623,0.218,9.60696690273518e-20,"10","TCF4"
3.73244220058135e-24,1.74432488498728,0.311,0.07,1.03414776051508e-19,"10","UNC93B1"
3.835886440029e-24,2.3647229394942,0.533,0.195,1.06280905593884e-19,"10","DUSP5"
5.896338035314e-24,1.62018740607827,0.393,0.106,1.63369837944445e-19,"10","SDC1"
7.23342308764307e-24,2.0461043604506,0.434,0.129,2.00416453489327e-19,"10","TMEM107"
2.29792447354942e-23,1.80520171086583,0.369,0.096,6.36685933886339e-19,"10","DUSP22"
2.53968641220789e-23,1.59627605878724,0.311,0.071,7.03670914230439e-19,"10","GALNT2"
1.46419674468059e-22,1.7150669701821,0.344,0.088,4.05684992048651e-18,"10","ALG2"
1.71011513871098e-22,1.42924014667951,0.41,0.115,4.73821601482652e-18,"10","GOLGA3"
3.18145040010719e-22,3.09950478581696,0.303,0.078,8.814844623577e-18,"10","POLB"
7.65278647063943e-22,1.51046656705965,0.336,0.085,2.12035754742007e-17,"10","MGAT2"
1.41758772119089e-21,1.55037410183833,0.27,0.059,3.92771029910359e-17,"10","SYK"
1.72649715664692e-21,1.49331159588397,0.426,0.128,4.78360567192162e-17,"10","EIF2AK4"
2.09657971873079e-21,1.63238645048289,0.5,0.162,5.80899342668741e-17,"10","ERN1"
2.80830590558672e-21,1.69112398920143,0.393,0.112,7.78097317260912e-17,"10","AL021155.5"
2.81306322828126e-21,1.01399044698827,0.287,0.063,7.79415428659889e-17,"10","ATP2A3"
4.03940620370193e-21,2.36576930958712,0.287,0.067,1.11919827685969e-16,"10","AL360012.1"
7.5101754955385e-21,0.904364712386993,0.582,0.204,2.08084432454885e-16,"10","MAN1A1"
1.25938476603971e-20,1.12258146776481,0.533,0.184,3.48937737126623e-16,"10","SRPRA"
1.62643198270292e-20,1.04263648614408,0.484,0.155,4.50635509447497e-16,"10","NGLY1"
2.35007667380071e-20,1.18505473572859,0.41,0.122,6.51135744009963e-16,"10","FKBP2"
3.53539857662415e-20,1.61052219912343,0.279,0.065,9.79552883625254e-16,"10","NXPE3"
4.18292787419142e-20,1.17411118048663,0.803,0.457,1.15896382610222e-15,"10","SPCS1"
4.82548305890289e-20,1.024064654616,0.5,0.162,1.33699659113022e-15,"10","GNL3"
6.74792296494073e-20,1.5121064521514,0.254,0.056,1.86964701589613e-15,"10","SELPLG"
1.72421717410839e-19,1.47712159687398,0.836,0.521,4.77728852430211e-15,"10","SEC61B"
1.78309439831902e-19,1.03225645576971,0.533,0.186,4.9404196494225e-15,"10","CCDC88A"
2.53860997324015e-19,1.31703177236971,0.27,0.063,7.03372665285649e-15,"10","INPP4A"
2.96118197640299e-19,1.30425784448326,0.451,0.149,8.20454690201978e-15,"10","FAM214A"
3.14966526673935e-19,1.3996377519219,0.262,0.06,8.72677755455473e-15,"10","PREB"
3.1585373757666e-19,1.23009230950989,0.615,0.256,8.75135950703652e-15,"10","DNAJC3"
3.60867654104778e-19,1.13122420443507,0.385,0.111,9.99856009228108e-15,"10","TRABD"
4.36190635682593e-19,1.11769299784871,0.328,0.087,1.20855339428576e-14,"10","PGM3"
5.24953499275681e-19,1.02153427869542,0.385,0.111,1.45448866044313e-14,"10","TMEM238"
5.77669438340549e-19,1.25690622648683,0.393,0.119,1.60054871281016e-14,"10","TXNDC15"
8.34753991393801e-19,1.57552794683224,0.295,0.075,2.3128528839548e-14,"10","TOR3A"
1.02336581999426e-18,1.02245177909755,0.426,0.132,2.8354396774581e-14,"10","PYCARD"
1.11153238365441e-18,0.637411173032401,0.639,0.237,3.07972277539128e-14,"10","MEF2C"
1.13629052823191e-18,0.909444459118561,0.705,0.293,3.14832016657216e-14,"10","P4HB"
1.27840989932688e-18,1.04993865422641,0.328,0.088,3.54209030806499e-14,"10","SYVN1"
1.80791127210845e-18,1.18389316539654,0.746,0.364,5.00917976163088e-14,"10","PDIA6"
1.87616205694956e-18,1.11137188588909,0.713,0.338,5.19828221119015e-14,"10","TRAM1"
2.15263551793342e-18,1.34305299254247,0.295,0.076,5.96430722953813e-14,"10","N4BP2"
2.37413649541066e-18,1.46414164288634,0.525,0.196,6.57801998783432e-14,"10","PDE4B"
3.67288713264241e-18,2.26912441793364,0.352,0.112,1.01764683784123e-13,"10","HIVEP1"
3.69633780257287e-18,1.35500306579739,0.254,0.06,1.02414431495886e-13,"10","HIST1H1D"
4.11080245276398e-18,1.47475396220364,0.369,0.112,1.13898003558732e-13,"10","ATF5"
5.637902848154e-18,1.43678071564736,0.393,0.127,1.56209374213803e-13,"10","FCHSD2"
1.30299021726935e-17,0.914002552487594,0.475,0.162,3.6101949949882e-13,"10","EAF2"
3.51779641200869e-17,1.13455274310364,0.287,0.075,9.74675851875249e-13,"10","FUT8"
4.15025806128619e-17,1.1715151171582,0.623,0.258,1.14991200104056e-12,"10","RNASET2"
5.01313327268721e-17,1.45066037018089,0.254,0.063,1.38898883586345e-12,"10","TENT4A"
7.06209125719083e-17,1.03283893709625,0.582,0.237,1.95669362462986e-12,"10","DNAJB9"
7.67381077210733e-17,1.19693547451111,0.639,0.28,2.12618275062778e-12,"10","NOP58"
1.08784244533896e-16,0.896707494904481,0.836,0.454,3.01408506330065e-12,"10","BTG2"
1.14767140560276e-16,1.53893031129649,0.385,0.125,3.17985316350356e-12,"10","ANKRD37"
1.31985136415842e-16,1.32976209660238,0.352,0.108,3.65691217467373e-12,"10","EDEM1"
1.64137808523218e-16,1.71795038535312,0.311,0.092,4.5477662607528e-12,"10","AL355075.4"
1.88237843102066e-16,1.33393319935372,0.303,0.086,5.21550591882894e-12,"10","CKAP4"
1.98952585911265e-16,1.38713629726352,0.279,0.075,5.51237929784342e-12,"10","FBH1"
2.63654666700635e-16,1.20169432444684,0.328,0.097,7.30507985027451e-12,"10","AREG"
3.09131446084435e-16,1.24579522447412,0.311,0.09,8.56510497666143e-12,"10","SEC24A"
3.57421496707917e-16,1.05723445423213,0.295,0.083,9.90307740928626e-12,"10","GAB1"
3.63984261056513e-16,0.883557843785608,0.623,0.269,1.00849119210928e-11,"10","LMAN2"
4.3045699683063e-16,0.714508352889886,0.385,0.123,1.19266720111863e-11,"10","SND1"
4.42613356836427e-16,0.515542081558204,0.557,0.2,1.22634882778669e-11,"10","ITGA4"
5.06819298388409e-16,0.505205338758981,0.508,0.184,1.40424423004477e-11,"10","TYMP"
6.78473202801998e-16,1.13660270056948,0.295,0.083,1.87984570300349e-11,"10","ENTPD4"
1.12683171607295e-15,1.08166051502724,0.623,0.295,3.12211263572334e-11,"10","LMAN1"
1.32836578026825e-15,1.26545441016177,0.295,0.085,3.68050306738925e-11,"10","TP53INP1"
1.45948255170132e-15,1.12764537830238,0.533,0.214,4.04378830599885e-11,"10","OS9"
2.08220907934183e-15,0.843176630399604,0.434,0.155,5.76917669613242e-11,"10","TPD52"
2.15377741508931e-15,1.07009964420763,0.32,0.096,5.96747108398796e-11,"10","SIL1"
2.24112590613243e-15,1.30003040661913,0.451,0.178,6.20948754812111e-11,"10","FNDC3B"
3.25504985381877e-15,1.10689656633231,0.549,0.229,9.01876662997566e-11,"10","TMED9"
3.71511831156029e-15,1.21447883068359,0.311,0.093,1.02934783058401e-10,"10","ANKRD36"
5.24155244444594e-15,0.90026293768229,0.254,0.067,1.45227693578264e-10,"10","CASP10"
7.42991030408492e-15,0.845793778059722,0.41,0.141,2.05860524795281e-10,"10","VOPP1"
7.96162318658579e-15,0.85866762640211,0.492,0.189,2.20592693630732e-10,"10","DDOST"
8.47106774582046e-15,0.816144206396487,0.508,0.195,2.34707874033448e-10,"10","NRDC"
8.4756765450664e-15,1.0833973169211,0.426,0.157,2.34835570034155e-10,"10","DERL1"
1.21192826570735e-14,0.918522967705638,0.541,0.229,3.35788964579534e-10,"10","ARFGAP3"
2.25465629501765e-14,0.750244576490996,0.352,0.115,6.24697619660539e-10,"10","GORASP2"
2.3664100939742e-14,0.767021206919395,0.615,0.274,6.55661244737433e-10,"10","OSTC"
3.43784842629107e-14,1.08922904236197,0.607,0.297,9.52524663472466e-10,"10","HDLBP"
6.66812033022843e-14,0.970546396326134,0.295,0.09,1.84753609989639e-09,"10","LRIF1"
9.22925630770836e-14,0.747475553266999,0.803,0.418,2.55715004517675e-09,"10","TMEM258"
1.18656130370789e-13,0.950419730089707,0.615,0.281,3.28760540418344e-09,"10","RPL22L1"
1.23820150858081e-13,0.83837515674446,0.893,0.611,3.43068491982486e-09,"10","SUB1"
1.34551050126323e-13,0.972137062084926,0.475,0.194,3.72800594585003e-09,"10","RPN1"
1.41125461576435e-13,0.761231625246896,0.377,0.129,3.91016316389829e-09,"10","ERO1B"
2.10973492302075e-13,1.19398326449952,0.525,0.226,5.84544255121359e-09,"10","BIRC3"
2.15019041484368e-13,0.927308430236292,0.557,0.252,5.95753258240738e-09,"10","RPN2"
3.27870928479631e-13,0.697117483823344,0.303,0.095,9.08431981538515e-09,"10","AQP3"
5.1652167854551e-13,1.57562198496367,0.533,0.253,1.43112661474604e-08,"10","CCDC50"
5.86658523580839e-13,0.698540291867784,0.369,0.129,1.62545477128543e-08,"10","SMARCB1"
7.01052873889435e-13,0.674344806083881,0.869,0.546,1.94240719768546e-08,"10","SERP1"
8.02487812509507e-13,1.33125200956118,0.393,0.151,2.22345298212009e-08,"10","ANKRD28"
9.29560108421923e-13,3.72466584916286,0.254,0.087,2.57553219240462e-08,"10","IRF8"
9.83153307346273e-13,2.08076103351312,0.475,0.23,2.72402286866432e-08,"10","RAB11FIP1"
1.18220067776089e-12,0.62481151702105,0.5,0.202,3.2755234178721e-08,"10","DNAJB11"
1.44964570067711e-12,1.14076979123863,0.27,0.084,4.01653334286608e-08,"10","SLC38A10"
1.46775978898649e-12,1.07518137667349,0.311,0.103,4.06672204734486e-08,"10","ST8SIA4"
1.54134754532643e-12,1.43953738623575,0.402,0.164,4.27061164383594e-08,"10","PLP2"
1.93944100343319e-12,0.884346111880445,0.451,0.184,5.37360918821233e-08,"10","CLPTM1L"
2.14310161150575e-12,0.943214933407762,0.279,0.088,5.93789163499899e-08,"10","PMM2"
2.3526765790338e-12,1.80978151222239,0.426,0.185,6.51856099752895e-08,"10","MALT1"
3.29442442769409e-12,0.601406787560284,0.459,0.181,9.12786176181202e-08,"10","NCOA3"
3.30369428754189e-12,1.24925394378348,0.402,0.163,9.15354576249232e-08,"10","BCL2L11"
3.42387262526277e-12,0.819656649906825,0.393,0.15,9.48652388281555e-08,"10","LRRC59"
4.32830095300846e-12,1.17338238546759,0.467,0.206,1.19924234505005e-07,"10","MAPKAPK2"
4.82597458078659e-12,0.593375428802642,0.525,0.225,1.33713277709854e-07,"10","IFNAR1"
4.8461803374148e-12,1.48798915326493,0.287,0.098,1.34273118608752e-07,"10","CDYL"
5.14923386198357e-12,0.612601907440567,0.311,0.105,1.42669822613979e-07,"10","SLC39A7"
5.51248499454217e-12,0.884514414005856,0.27,0.085,1.5273442174378e-07,"10","ORAI2"
5.59590413567259e-12,0.82519835791289,0.443,0.182,1.5504571588708e-07,"10","PPM1K"
5.65921090556635e-12,0.711058433151545,0.77,0.437,1.56799756560527e-07,"10","CDV3"
5.68093349723136e-12,1.12252795009053,0.279,0.091,1.57401624407789e-07,"10","PRKCB"
8.36625758125401e-12,0.760803854942935,0.738,0.413,2.31803898803805e-07,"10","SEC61G"
1.49141811164117e-11,0.754317026803642,0.615,0.294,4.13227216192419e-07,"10","TMED10"
1.58205980500418e-11,0.990523476064399,0.254,0.08,4.38341310172509e-07,"10","CCDC18-AS1"
1.74151886431808e-11,0.626847175349125,0.885,0.561,4.8252263173661e-07,"10","HSPA5"
1.74410567536028e-11,0.822430344930589,0.336,0.124,4.83239359472074e-07,"10","LARP1B"
2.10119158543919e-11,0.543493266233664,0.352,0.128,5.82177152577637e-07,"10","CCDC117"
2.14099435776691e-11,0.5661322047454,0.582,0.269,5.93205306706479e-07,"10","TMED2"
2.44458658312142e-11,0.705645373398533,0.311,0.108,6.77321604585452e-07,"10","BTAF1"
2.49993415600696e-11,0.74437263394709,0.639,0.317,6.92656756604848e-07,"10","KDELR1"
3.98460624343126e-11,1.11492557838794,0.5,0.234,1.1040148518675e-06,"10","UBALD2"
6.33533820980342e-11,0.62272921823627,0.41,0.167,1.75533215779023e-06,"10","USO1"
6.55959532704681e-11,1.00063865899772,0.27,0.09,1.81746707726486e-06,"10","LCORL"
7.15217023357427e-11,0.579811691506859,0.59,0.283,1.98165180661642e-06,"10","CTSZ"
8.58161877294806e-11,1.81054550214359,0.336,0.137,2.37770911342072e-06,"10","PMEPA1"
1.39595451740636e-10,0.725434142876757,0.73,0.432,3.86777118137779e-06,"10","ERP29"
1.4820346549095e-10,0.564981859009217,0.443,0.185,4.10627341835776e-06,"10","RBM6"
1.52536928085119e-10,0.625609884445239,0.5,0.227,4.22634066645441e-06,"10","DNAJC1"
1.82625572147097e-10,1.78635511462302,0.295,0.116,5.06000672747962e-06,"10","TRAF4"
2.07411879956886e-10,0.838567781097812,0.426,0.19,5.74676095796544e-06,"10","BACH1"
2.46614280817115e-10,0.929749903937486,0.262,0.091,6.83294187859979e-06,"10","CYBB"
2.71555054496683e-10,0.769238949270824,0.262,0.089,7.52397589493959e-06,"10","GOLT1B"
2.72955674927306e-10,0.903649846962639,0.262,0.091,7.56278288521088e-06,"10","NFX1"
3.1071097794801e-10,0.570519593162979,0.574,0.279,8.60886906600551e-06,"10","PABPC4"
3.59214582644315e-10,0.58167064356783,0.336,0.128,9.95275844132603e-06,"10","AHI1"
4.0055849775426e-10,0.569124853905136,0.254,0.085,1.10982742972773e-05,"10","CASP3"
4.0372322120198e-10,0.774623518627343,0.451,0.204,1.11859592898433e-05,"10","SCARB2"
4.39632840578058e-10,0.796364471967242,0.328,0.125,1.21809071138962e-05,"10","DOCK2"
4.8800352493023e-10,0.536487437785052,0.328,0.124,1.35211136652419e-05,"10","LYSMD3"
5.25389502718238e-10,0.942514776483559,0.549,0.282,1.45569669518142e-05,"10","H1FX"
5.50232677389264e-10,0.999433387029824,0.287,0.103,1.52452967924243e-05,"10","POU2F2"
5.60662670598713e-10,0.583293856605918,0.508,0.235,1.55342806142785e-05,"10","SMAP2"
5.70527976275855e-10,0.727769261254036,0.32,0.123,1.58076186386751e-05,"10","ARFGEF2"
6.96573510359157e-10,0.880300843192247,0.459,0.217,1.92999622515212e-05,"10","FNDC3A"
7.21012469635254e-10,0.726111786394463,0.279,0.1,1.9977092496184e-05,"10","SLC35B1"
9.39505747558927e-10,1.51135258927548,0.508,0.268,2.60308857476152e-05,"10","RGS2"
9.74939486458465e-10,0.769704846904767,0.492,0.235,2.70126483513047e-05,"10","CCPG1"
1.16664778456386e-09,0.90791530448674,0.41,0.182,3.23243101669108e-05,"10","OFD1"
1.30241731186239e-09,1.01368150392995,0.287,0.108,3.60860764597712e-05,"10","N4BP2L1"
1.42500596851767e-09,1.47161491781526,0.402,0.18,3.94826403697192e-05,"10","RGS1"
1.49602063859996e-09,0.554350570301092,0.254,0.088,4.14502438336891e-05,"10","SLC50A1"
1.61218819518092e-09,1.55572409627351,0.303,0.125,4.46688983238778e-05,"10","CORO1C"
1.67220346117879e-09,0.529294050536541,0.762,0.434,4.63317412988807e-05,"10","KRTCAP2"
2.00463942274874e-09,0.697303022701038,0.279,0.102,5.55425444860993e-05,"10","CHD7"
2.43633218903819e-09,0.82957623607588,0.525,0.265,6.75034559616812e-05,"10","ZBTB38"
2.56268202978974e-09,0.577362894401241,0.77,0.442,7.10042309993845e-05,"10","MTDH"
2.69317846634050e-09,0.508222484687149,0.615,0.323,7.46198957668961e-05,"10","PPP1R2"
2.85448141301618e-09,1.4800982110284,0.287,0.115,7.90891165104394e-05,"10","BID"
4.05078347373689e-09,0.829770379880095,0.254,0.091,0.000112235057706828,"10","HIST2H2AA4"
4.37648285393845e-09,0.86644121755879,0.336,0.137,0.000121259210434073,"10","RELB"
5.02705477654312e-09,0.561613293627485,0.361,0.149,0.00013928460669368,"10","MAN2A1"
5.37521201726711e-09,0.54220676147208,0.484,0.231,0.00014893099936242,"10","SUPT5H"
6.13467183403664e-09,0.768891008991701,0.541,0.281,0.000169973352505653,"10","CXCR4"
8.68442864340995e-09,0.50509626060512,0.344,0.142,0.00024061946442296,"10","AKAP17A"
9.26656502424235e-09,0.915205756126067,0.303,0.122,0.000256748717126683,"10","GAS6"
1.54523144561506e-08,0.526347414592332,0.303,0.121,0.000428137276636566,"10","CBX4"
2.01888948504063e-08,0.84923774339815,0.279,0.111,0.000559373709620207,"10","GTPBP1"
2.51644305207114e-08,0.686925099395754,0.336,0.145,0.000697230876437352,"10","AP3S1"
3.46909206053053e-08,0.504571510582925,0.279,0.109,0.000961181337211194,"10","KIAA0040"
4.38882505076905e-08,1.28656947357373,0.377,0.178,0.00121601175681658,"10","CYTOR"
4.58529679072157e-08,1.11001013989361,0.254,0.099,0.00127044818180523,"10","AC016831.7"
6.48476834792975e-08,0.653501138972564,0.41,0.19,0.00179673476616089,"10","XRN1"
6.99896138322116e-08,0.980167244912154,0.254,0.1,0.00193920223044909,"10","CCDC167"
7.02876858669845e-08,1.38731935016954,0.352,0.168,0.00194746091231654,"10","NSMCE3"
7.42210505040575e-08,0.731920477643687,0.328,0.144,0.00205644264631592,"10","BMI1"
7.54952700507691e-08,1.89439136111329,0.27,0.125,0.00209174744729666,"10","ALOX5AP"
7.62487309926304e-08,0.531729331303375,0.32,0.136,0.00211262358961281,"10","SLC44A1"
8.35803740505982e-08,0.85586249665023,0.27,0.111,0.00231576142381992,"10","SLC35E1"
8.39191154555265e-08,1.4287269878982,0.336,0.152,0.00232514693192627,"10","MDM2"
1.16705244301033e-07,0.700800703288972,0.27,0.113,0.00323355220384873,"10","PHACTR1"
1.42342713940368e-07,0.662079415500075,0.32,0.137,0.00394388957514579,"10","ALG5"
1.44235025491778e-07,0.713021445088419,0.254,0.101,0.00399631985130069,"10","LPIN1"
1.5792836300569e-07,2.13148318824254,0.459,0.271,0.00437572115379865,"10","PPP1R14B"
1.85957451117359e-07,0.646210917704615,0.303,0.132,0.00515232309810865,"10","FAM53C"
3.23917638901111e-07,0.580562438577095,0.369,0.174,0.00897478602103307,"10","LUC7L"
3.4267195736727e-07,0.505939511655703,0.336,0.153,0.00949441192277494,"10","GTPBP4"
4.21037349857801e-07,0.930123396108669,0.361,0.18,0.0116656818525101,"10","RNF149"
8.6833056288811e-07,1.06273745059942,0.418,0.225,0.0240588349059409,"10","PTPN1"
1.16020619867737e-06,1.09078954997925,0.27,0.125,0.0321458331467539,"10","TGFBR1"
1.280161195445e-06,0.622059868306706,0.27,0.118,0.0354694262421946,"10","UBA6"
1.52092321367645e-06,0.752972906295826,0.27,0.12,0.0421402194813335,"10","MSL2"
1.62416845275286e-06,1.02558758608453,0.27,0.124,0.0450008353204235,"10","SULF2"
2.56009825501189e-06,2.61883983838943,0.32,0.181,0.0709326423516145,"10","NR4A3"
5.51111952321369e-06,0.744344999465442,0.287,0.139,0.152696588629682,"10","AC016831.5"
1.02441124346606e-05,1.17356050411182,0.574,0.368,0.283833623227142,"10","ANKRD11"
1.4527484740468e-05,2.41054835820746,0.385,0.242,0.402513019704147,"10","GPR183"
1.53240556307166e-05,1.48211782439413,0.254,0.127,0.424583609360264,"10","DIPK2A"
1.79777226172244e-05,1.0428896995243,0.311,0.165,0.498108760555438,"10","SERPINB9"
2.51254165406284e-05,1.38657377741553,0.352,0.212,0.69614991609119,"10","FYTTD1"
3.2365466854436e-05,0.502728735581194,0.344,0.185,0.896749990135858,"10","IGF2R"
4.41220267880339e-05,0.926947518721687,0.287,0.148,1,"10","PELI1"
0.000100120109956097,0.627242678694101,0.279,0.147,1,"10","CNPY3"
0.000112925536873599,0.865303599071353,0.287,0.159,1,"10","PTPRE"
0.000158795467474595,0.569086652107801,0.328,0.182,1,"10","WDR74"
0.000167343356711075,1.26172166007956,0.385,0.23,1,"10","PMAIP1"
0.000170408054289071,0.562746220666296,0.254,0.133,1,"10","AC016831.1"
0.00020107025370357,1.38655526904034,0.541,0.375,1,"10","NR3C1"
0.000274628590737895,1.05465693434309,0.5,0.333,1,"10","RANBP2"
0.000313737388059414,0.529909557638006,0.426,0.262,1,"10","CCDC186"
0.000494092562551711,0.950585374388836,0.369,0.231,1,"10","UGCG"
0.000776093942966261,0.674835793517255,0.311,0.188,1,"10","USP36"
0.000806703896291161,0.932841077158533,0.434,0.287,1,"10","ZNF331"
0.00120705618616132,0.588213791601262,0.295,0.179,1,"10","RAP2B"
0.00143168485471975,0.573225675146609,0.418,0.269,1,"10","B4GALT1"
0.00148315797610866,0.97162366583496,0.451,0.303,1,"10","ZFAND2A"
0.00211959054909338,0.641882474333141,0.254,0.15,1,"10","KPNA2"
0.00261869034476875,0.689853389038387,0.254,0.157,1,"10","ETV3"
0.00450559084354097,0.876864877643878,0.303,0.194,1,"10","ACSL3"
0.00664255176916143,1.83164849208462,0.344,0.266,1,"10","SOX4"
1.52105050819183e-32,1.79419862709609,0.364,0.068,4.21437464304709e-28,"11","GZMH"
5.25425156469635e-31,1.40730571035711,0.764,0.261,1.45579548103042e-26,"11","CD52"
1.10799431778743e-27,1.22677472771206,0.636,0.189,3.06991985629362e-23,"11","CD2"
2.9208531717498e-27,1.97287086097787,0.255,0.042,8.09280788296717e-23,"11","FGFBP2"
3.98955976403027e-27,1.44829784429889,0.536,0.148,1.10538732381987e-22,"11","CD3G"
1.05198906454984e-26,1.52137610384548,0.482,0.125,2.91474610114823e-22,"11","GZMA"
2.54250203138872e-26,1.83320339813421,0.445,0.119,7.04451037836873e-22,"11","NKG7"
1.42544285816623e-25,2.02816579321453,0.282,0.053,3.94947452712117e-21,"11","GZMB"
2.19970663046893e-25,1.3205873648765,0.618,0.197,6.09472716104028e-21,"11","TRBC2"
1.09739335880521e-24,1.04825757121231,0.682,0.239,3.0405477792416e-20,"11","CD69"
5.47441106184879e-24,1.19060290120206,0.6,0.189,1.51679507290644e-19,"11","CD3D"
1.08121376676485e-23,0.856591430742016,1,0.984,2.99571898357538e-19,"11","RPS27"
5.70037365091457e-23,1.55325645801658,0.391,0.097,1.5794025274589e-18,"11","CD96"
1.16054503777003e-22,1.3720885975325,0.482,0.139,3.21552213614943e-18,"11","CST7"
1.84905715336638e-22,1.58655819487963,0.336,0.077,5.12318265483222e-18,"11","SAMD3"
4.26360805756049e-22,1.18952635985385,0.582,0.204,1.18131788450829e-17,"11","CCL5"
5.46832570026423e-22,1.24301935111559,0.664,0.25,1.51510900177221e-17,"11","HCST"
1.00635217169332e-21,0.614413587389433,0.936,0.427,2.78829996211067e-17,"11","GATM"
1.06603561221855e-21,1.47656211698566,0.327,0.078,2.95366487077393e-17,"11","GNLY"
2.25635445710127e-21,1.28115293484179,0.545,0.177,6.25168129429049e-17,"11","IL7R"
3.94623565445285e-21,0.537957892148895,0.845,0.342,1.09338351277925e-16,"11","NAT8"
1.11444065801404e-20,0.934942307915543,0.736,0.277,3.08778073115949e-16,"11","CD48"
1.17190439207719e-19,1.78854611267734,0.3,0.072,3.24699549912827e-15,"11","IFNG"
1.23234457221826e-19,1.49726878025278,0.373,0.103,3.41445710624513e-15,"11","HOPX"
2.43491975945982e-19,0.984647162181046,0.545,0.176,6.74643217753533e-15,"11","CD3E"
4.93133503306685e-19,1.03186495353365,0.5,0.16,1.36632499761183e-14,"11","TRAC"
5.97022302560394e-19,0.84933122969203,0.527,0.167,1.65416969370408e-14,"11","BCL11B"
6.36157715512007e-19,1.59851361946225,0.309,0.076,1.76260218236912e-14,"11","CTSW"
1.18161682585789e-18,0.837575440140992,1,0.956,3.27390573940446e-14,"11","RPS29"
1.2837817347588e-18,0.848611802238472,0.945,0.542,3.55697405249621e-14,"11","IL32"
1.65804224955201e-17,0.839934344609524,0.836,0.413,4.59393766083374e-13,"11","S100A4"
1.70454365001117e-17,0.783047068053288,1,0.884,4.72277909108594e-13,"11","RPS21"
1.72306713422568e-17,1.52773136076903,0.336,0.094,4.77410210879908e-13,"11","CD247"
1.73464352092133e-17,0.809799611064271,0.609,0.224,4.80617680341672e-13,"11","DDC"
2.23153953430567e-17,0.697767279418342,1,0.903,6.18292658770071e-13,"11","RPS19"
4.01276517126521e-17,1.05514803353452,0.391,0.115,1.11181684600245e-12,"11","GZMM"
5.16747216889084e-17,1.01066352092086,0.564,0.204,1.43175151383458e-12,"11","IL2RG"
1.09386488529198e-16,0.694291953732247,1,0.906,3.03077143767848e-12,"11","RPS3"
1.19100590985738e-16,1.6063072921172,0.445,0.152,3.29992007444183e-12,"11","PCED1B-AS1"
2.45210362538607e-16,0.54914007385155,0.755,0.313,6.79404351485718e-12,"11","ACY1"
3.20266199603373e-16,0.866530375673817,0.436,0.139,8.87361559241065e-12,"11","TRBC1"
4.79007857438547e-16,1.0555082449201,0.591,0.239,1.32718707060498e-11,"11","CORO1A"
7.8715256870682e-16,0.63147672758384,0.991,0.906,2.18096362211599e-11,"11","RPS15A"
1.09714672807503e-15,1.41969668448845,0.382,0.124,3.03986443947749e-11,"11","SEPTIN1"
1.8627002834091e-15,0.584481493931026,1,0.945,5.1609836752416e-11,"11","RPS12"
2.18791478323317e-15,0.902575949689815,0.4,0.127,6.06205548990414e-11,"11","KLRB1"
3.32485877234508e-15,1.37114128628304,0.318,0.092,9.2121862005365e-11,"11","TTC39C"
3.80133588469764e-15,1.23412892392778,0.336,0.098,1.05323613357317e-10,"11","LCK"
4.429216646036e-15,0.59714357540917,0.991,0.927,1.22720305611719e-10,"11","RPL28"
4.95640033868323e-15,0.873813653199295,0.536,0.205,1.37326984183896e-10,"11","RUNX3"
6.08882650258882e-15,0.614789161974445,0.991,0.931,1.68703115907228e-10,"11","RPL39"
7.52224117840693e-15,0.809328588246251,0.918,0.623,2.08418736330121e-10,"11","SH3BGRL3"
8.27966103569573e-15,1.18085097013267,0.327,0.097,2.29404568316022e-10,"11","CD7"
1.10999157244475e-14,1.256152693934,0.518,0.213,3.07545364977267e-10,"11","IFITM1"
2.24122404221541e-14,0.847892763656143,0.645,0.29,6.20975945376623e-10,"11","STK17A"
5.75714776588601e-14,1.12782027948546,0.527,0.213,1.59513293149404e-09,"11","LTB"
5.86390339484394e-14,0.822869191030558,0.691,0.32,1.62471171360941e-09,"11","ARL4C"
7.18050071064178e-14,0.505601717833049,1,0.952,1.98950133189752e-09,"11","RPS27A"
8.86287660394047e-14,0.662172103507885,0.755,0.353,2.45563722065379e-09,"11","LIME1"
