"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"B","MES","GRN","SORT1",0.000359169039927163,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"dPCT","MES","GRN","SORT1",0.00284948532874891,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"EC","MES","GRN","SORT1",0.00913670210813026,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"MES","MES","GRN","SORT1",0.00308855470147333,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Mono-Mac","MES","GRN","SORT1",0.013663439005529,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Neut","MES","GRN","SORT1",0.00127360571804823,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"PCT","MES","GRN","SORT1",0.000295063797734065,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Plasma","MES","GRN","SORT1",0.0070756746465744,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"B","Mono-Mac","GRN","SORT1",5.53949843086775e-05,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"dPCT","Mono-Mac","GRN","SORT1",0.000440406778009101,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"EC","Mono-Mac","GRN","SORT1",0.00141970564767696,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"MES","Mono-Mac","GRN","SORT1",0.000477453307034126,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Mono-Mac","Mono-Mac","GRN","SORT1",0.00213131616713923,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Neut","Mono-Mac","GRN","SORT1",0.000196581518372801,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Plasma","Mono-Mac","GRN","SORT1",0.00109752491729305,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"EC","Plasma","GRN","SORT1",0.000486287244629381,0.02,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Mono-Mac","Plasma","GRN","SORT1",0.000730375127485244,0.01,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"EC","B","LGALS9","PTPRC",0.00983962766102675,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Mono-Mac","B","LGALS9","PTPRC",0.0247053641453945,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Neut","B","LGALS9","PTPRC",0.014003521826935,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"EC","Mast","LGALS9","PTPRC",0.00212777303466256,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Mono-Mac","Mast","LGALS9","PTPRC",0.00540603044969441,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"EC","Mono-Mac","LGALS9","PTPRC",0.0096725356129435,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Mono-Mac","Mono-Mac","LGALS9","PTPRC",0.0242920222660434,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Neut","Mono-Mac","LGALS9","PTPRC",0.013766703544141,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"EC","Neut","LGALS9","PTPRC",0.0156050463094202,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Mono-Mac","Neut","LGALS9","PTPRC",0.03883952302762,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Neut","Neut","LGALS9","PTPRC",0.0221541387089404,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"EC","Plasma","LGALS9","PTPRC",0.00190754911346246,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Mono-Mac","Plasma","LGALS9","PTPRC",0.00484815627268788,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"EC","T","LGALS9","PTPRC",0.0155548171225926,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Mono-Mac","T","LGALS9","PTPRC",0.038717448656826,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Neut","T","LGALS9","PTPRC",0.0220833023419162,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"dPCT","MES","PROS1","AXL",0.00274285059618653,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"EC","MES","PROS1","AXL",0.00532057406336865,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"MES","MES","PROS1","AXL",0.00318793257041936,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"PCT","MES","PROS1","AXL",0.000285264388978343,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"dPCT","Mono-Mac","PROS1","AXL",0.00112421252865393,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"EC","Mono-Mac","PROS1","AXL",0.00218407591546022,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"MES","Mono-Mac","PROS1","AXL",0.00130698256621237,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"PCT","Mono-Mac","PROS1","AXL",0.000116751562091563,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"dPCT","EC","RARRES2","CMKLR1",0.0022078429361434,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"LOH-DCT","EC","RARRES2","CMKLR1",0.000764373865063813,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"MES","EC","RARRES2","CMKLR1",0.00695193242812257,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"PCT","EC","RARRES2","CMKLR1",0.000285600824207908,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"dPCT","MES","RARRES2","CMKLR1",0.000555287480713061,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"LOH-DCT","MES","RARRES2","CMKLR1",0.000192037272734273,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"MES","MES","RARRES2","CMKLR1",0.00175470277515777,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"PCT","MES","RARRES2","CMKLR1",7.17271170899911e-05,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"B","B","BAG6","NCR3",1.60730509459073e-05,0,"BAG6_NCR3-PS","BAG6 - NCR3-PS","BAG","Secreted Signaling","PMID: 30021652"
"dPCT","B","BAG6","NCR3",0.000131262178342556,0,"BAG6_NCR3-PS","BAG6 - NCR3-PS","BAG","Secreted Signaling","PMID: 30021652"
"EC","B","BAG6","NCR3",0.000271045939475521,0,"BAG6_NCR3-PS","BAG6 - NCR3-PS","BAG","Secreted Signaling","PMID: 30021652"
"MES","B","BAG6","NCR3",0.00013343260902748,0,"BAG6_NCR3-PS","BAG6 - NCR3-PS","BAG","Secreted Signaling","PMID: 30021652"
"Mono-Mac","B","BAG6","NCR3",0.000162393460054122,0,"BAG6_NCR3-PS","BAG6 - NCR3-PS","BAG","Secreted Signaling","PMID: 30021652"
"Neut","B","BAG6","NCR3",0.00015233816405675,0,"BAG6_NCR3-PS","BAG6 - NCR3-PS","BAG","Secreted Signaling","PMID: 30021652"
"PCT","B","BAG6","NCR3",8.79591863053821e-05,0,"BAG6_NCR3-PS","BAG6 - NCR3-PS","BAG","Secreted Signaling","PMID: 30021652"
"Plasma","B","BAG6","NCR3",0.000106828998801092,0,"BAG6_NCR3-PS","BAG6 - NCR3-PS","BAG","Secreted Signaling","PMID: 30021652"
"EC","dPCT","LGALS9","HAVCR2",0.000701071752358607,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"Mono-Mac","dPCT","LGALS9","HAVCR2",0.0017851445012251,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"Neut","dPCT","LGALS9","HAVCR2",0.00100166061779538,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"EC","Mast","LGALS9","HAVCR2",0.00015840854201669,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"Mono-Mac","Mast","LGALS9","HAVCR2",0.00040369590159269,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"Neut","Mast","LGALS9","HAVCR2",0.000226379896474799,0.01,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"EC","Mono-Mac","LGALS9","HAVCR2",0.00271612598044662,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"Mono-Mac","Mono-Mac","LGALS9","HAVCR2",0.00689459498558662,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"Neut","Mono-Mac","LGALS9","HAVCR2",0.00387732961876535,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"EC","B","LGALS9","CD44",0.010901072930825,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Mono-Mac","B","LGALS9","CD44",0.0273261871591388,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Neut","B","LGALS9","CD44",0.0155071105746107,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Mono-Mac","EC","LGALS9","CD44",0.000497661208521086,0.02,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"EC","Mast","LGALS9","CD44",0.0149859208601661,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Mono-Mac","Mast","LGALS9","CD44",0.0373335371949088,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Neut","Mast","LGALS9","CD44",0.0212807971315237,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"EC","MES","LGALS9","CD44",0.00371719086688517,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Mono-Mac","MES","LGALS9","CD44",0.00942114264744398,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Neut","MES","LGALS9","CD44",0.00530409556266338,0.01,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"EC","Mono-Mac","LGALS9","CD44",0.0107341963090832,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Mono-Mac","Mono-Mac","LGALS9","CD44",0.0269147123977398,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Neut","Mono-Mac","LGALS9","CD44",0.0152708120817343,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"EC","Neut","LGALS9","CD44",0.00401630543418755,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Mono-Mac","Neut","LGALS9","CD44",0.0101745548809823,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Neut","Neut","LGALS9","CD44",0.00573017058510838,0.02,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"EC","Plasma","LGALS9","CD44",0.00313175176692557,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Mono-Mac","Plasma","LGALS9","CD44",0.00794452301439667,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Neut","Plasma","LGALS9","CD44",0.00446984817008896,0.03,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"EC","T","LGALS9","CD44",0.0126489827391097,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Mono-Mac","T","LGALS9","CD44",0.0316235443832989,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Neut","T","LGALS9","CD44",0.0179801403802295,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"dPCT","EC","PROC","PROCR_HSP90AA1",0.00127572226934989,0,"PROC_PROCR_HSP90AA1","PROC - (PROCR+HSP90AA1)","PROCR","Secreted Signaling","PMID: 35320720"
"PCT","EC","PROC","PROCR_HSP90AA1",0.000309974437965625,0,"PROC_PROCR_HSP90AA1","PROC - (PROCR+HSP90AA1)","PROCR","Secreted Signaling","PMID: 35320720"
"dPCT","EC","PROC","PROCR_F2R",0.000548447934578984,0,"PROC_PROCR_F2R","PROC - (PROCR+F2R)","PROCR","Secreted Signaling","PMID: 29217770"
"PCT","EC","PROC","PROCR_F2R",0.000133188216830495,0,"PROC_PROCR_F2R","PROC - (PROCR+F2R)","PROCR","Secreted Signaling","PMID: 29217770"
"Mast","Mono-Mac","CTSG","FPR1",0.00676254108755703,0,"CTSG_FPR1","CTSG - FPR1","CTSG","Secreted Signaling","PMID: 26516201"
"Mast","Neut","CTSG","FPR1",0.153705633348729,0,"CTSG_FPR1","CTSG - FPR1","CTSG","Secreted Signaling","PMID: 26516201"
"B","Mono-Mac","ANXA1","FPR3",5.86743511136273e-05,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"dPCT","Mono-Mac","ANXA1","FPR3",0.000677865624667653,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"EC","Mono-Mac","ANXA1","FPR3",0.00426359918236895,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mast","Mono-Mac","ANXA1","FPR3",0.0124011538393492,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"MES","Mono-Mac","ANXA1","FPR3",0.00193245009096551,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mono-Mac","Mono-Mac","ANXA1","FPR3",0.00529375822193102,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Neut","Mono-Mac","ANXA1","FPR3",0.000398560110550364,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Plasma","Mono-Mac","ANXA1","FPR3",0.000100200765007857,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"T","Mono-Mac","ANXA1","FPR3",0.00642625767164183,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Plasma","MES","PTPRS","NTRK3",0.000783525068589687,0,"PTPRS_NTRK3","PTPRS - NTRK3","PTPR","Secreted Signaling","PMID:21262467;PMID:25385546;"
"MES","B","IGFBP3","TMEM219",0.000342417102818409,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"Plasma","B","IGFBP3","TMEM219",0.000308290678935281,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"MES","dPCT","IGFBP3","TMEM219",0.00173691742954813,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"Plasma","dPCT","IGFBP3","TMEM219",0.00156402792297913,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"MES","EC","IGFBP3","TMEM219",0.00147560910769007,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"Plasma","EC","IGFBP3","TMEM219",0.00132869512220088,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"MES","LOH-DCT","IGFBP3","TMEM219",0.00080104460726644,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"Plasma","LOH-DCT","IGFBP3","TMEM219",0.000721242823636197,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"MES","Mast","IGFBP3","TMEM219",0.000482195833221437,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"Plasma","Mast","IGFBP3","TMEM219",0.000434144647634948,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"MES","MES","IGFBP3","TMEM219",0.000923541728143719,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"Plasma","MES","IGFBP3","TMEM219",0.000831546674182341,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"MES","Mono-Mac","IGFBP3","TMEM219",0.00129316930005975,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"Plasma","Mono-Mac","IGFBP3","TMEM219",0.00116439813008646,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"MES","PCT","IGFBP3","TMEM219",0.00174142743286823,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"Plasma","PCT","IGFBP3","TMEM219",0.00156808971418629,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"MES","Plasma","IGFBP3","TMEM219",0.000637508965239375,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"Plasma","Plasma","IGFBP3","TMEM219",0.000573989594576963,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"MES","T","IGFBP3","TMEM219",0.000435110362745115,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"Plasma","T","IGFBP3","TMEM219",0.000391749441484433,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"EC","B","LGALS9","P4HB",0.00057550513001283,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Mono-Mac","B","LGALS9","P4HB",0.00146569801238432,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"EC","dPCT","LGALS9","P4HB",0.00319113602621427,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Mono-Mac","dPCT","LGALS9","P4HB",0.00809442599895552,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Neut","dPCT","LGALS9","P4HB",0.00455448948180563,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"EC","EC","LGALS9","P4HB",0.00409853732695178,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Mono-Mac","EC","LGALS9","P4HB",0.0103815596645982,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Neut","EC","LGALS9","P4HB",0.00584728701808922,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"EC","LOH-DCT","LGALS9","P4HB",0.000378631557871519,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Mono-Mac","LOH-DCT","LGALS9","P4HB",0.000964593781207451,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"EC","Mast","LGALS9","P4HB",0.000835761522698506,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Mono-Mac","Mast","LGALS9","P4HB",0.0021276626766302,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"EC","MES","LGALS9","P4HB",0.00428705845797641,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Mono-Mac","MES","LGALS9","P4HB",0.0108559317722851,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Neut","MES","LGALS9","P4HB",0.00611575173087103,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"EC","Mono-Mac","LGALS9","P4HB",0.00261405298873508,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Mono-Mac","Mono-Mac","LGALS9","P4HB",0.00663653858816868,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Neut","Mono-Mac","LGALS9","P4HB",0.00373178146916486,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"EC","PCT","LGALS9","P4HB",0.00136646681121944,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Mono-Mac","PCT","LGALS9","P4HB",0.00347586631066693,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Neut","PCT","LGALS9","P4HB",0.00195179071686739,0.01,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"EC","Plasma","LGALS9","P4HB",0.00548455684915227,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Mono-Mac","Plasma","LGALS9","P4HB",0.0138627589493098,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Neut","Plasma","LGALS9","P4HB",0.0078200448766615,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"EC","T","LGALS9","P4HB",0.00141550184744071,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Mono-Mac","T","LGALS9","P4HB",0.00360032328387147,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Neut","T","LGALS9","P4HB",0.00202178730970594,0.01,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"dPCT","EC","NRG1","ITGA6_ITGB4",1.00180340722991e-05,0,"NRG1_INTEGRIN_A6B4_COMPLEX","NRG1 - (ITGA6+ITGB4)","NRG","Secreted Signaling","PMID: 20682778"
"MES","MES","NTF3","NGFR",0.000152163616067301,0,"NTF3_NGFR","NTF3 - NGFR","NT","Secreted Signaling","uniprot"
"B","dPCT","PPIA","BSG",0.0718672250049783,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"dPCT","dPCT","PPIA","BSG",0.0861168403740776,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"EC","dPCT","PPIA","BSG",0.073864977703574,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"LOH-DCT","dPCT","PPIA","BSG",0.0829760047081828,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Mast","dPCT","PPIA","BSG",0.0542122100119248,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"MES","dPCT","PPIA","BSG",0.0767474943022704,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Mono-Mac","dPCT","PPIA","BSG",0.0764997401680057,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"PCT","dPCT","PPIA","BSG",0.0843545756996269,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Plasma","dPCT","PPIA","BSG",0.0510160069408579,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"T","dPCT","PPIA","BSG",0.0706272012960932,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"B","EC","PPIA","BSG",0.0518692498925337,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"dPCT","EC","PPIA","BSG",0.0624203977575095,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"EC","EC","PPIA","BSG",0.0533430518765845,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"LOH-DCT","EC","PPIA","BSG",0.0600869900948315,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"MES","EC","PPIA","BSG",0.0554726866569876,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Mono-Mac","EC","PPIA","BSG",0.0552894984017414,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"PCT","EC","PPIA","BSG",0.0611106228195151,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"T","EC","PPIA","BSG",0.0509553349556369,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
